train,label
disp_lobe1_09320.tif,None
disp_lobe1_09321.tif,None
disp_lobe1_09322.tif,None
disp_lobe1_09323.tif,None
disp_lobe1_09324.tif,None
disp_lobe1_09325.tif,None
disp_lobe1_09326.tif,None
disp_lobe1_09327.tif,None
disp_lobe1_09328.tif,None
disp_lobe1_09329.tif,None
disp_lobe1_09330.tif,None
disp_lobe1_09331.tif,None
disp_lobe1_09332.tif,None
disp_lobe1_09333.tif,None
disp_lobe1_09334.tif,None
disp_lobe1_09335.tif,None
disp_lobe1_09336.tif,None
disp_lobe1_09337.tif,None
disp_lobe1_09338.tif,None
disp_lobe1_09339.tif,None
disp_lobe1_09340.tif,None
disp_lobe1_09341.tif,None
disp_lobe1_09342.tif,None
disp_lobe1_09343.tif,None
disp_lobe1_09344.tif,None
disp_lobe1_09345.tif,None
disp_lobe1_09346.tif,None
disp_lobe1_09347.tif,None
disp_lobe1_09348.tif,None
disp_lobe1_09349.tif,None
disp_lobe1_09350.tif,None
disp_lobe1_09351.tif,None
disp_lobe1_09352.tif,None
disp_lobe1_09353.tif,None
disp_lobe1_09354.tif,None
disp_lobe1_09355.tif,None
disp_lobe1_09356.tif,None
disp_lobe1_09357.tif,None
disp_lobe1_09358.tif,None
disp_lobe1_09359.tif,None
disp_lobe1_09360.tif,None
disp_lobe1_09361.tif,None
disp_lobe1_09362.tif,None
disp_lobe1_09363.tif,None
disp_lobe1_09364.tif,None
disp_lobe1_09365.tif,None
disp_lobe1_09366.tif,None
disp_lobe1_09367.tif,None
disp_lobe1_09368.tif,None
disp_lobe1_09369.tif,None
disp_lobe1_09370.tif,None
disp_lobe1_09371.tif,None
disp_lobe1_09372.tif,None
disp_lobe1_09373.tif,None
disp_lobe1_09374.tif,None
disp_lobe1_09375.tif,None
disp_lobe1_09376.tif,None
disp_lobe1_09377.tif,None
disp_lobe1_09378.tif,None
disp_lobe1_09379.tif,None
disp_lobe1_09380.tif,None
disp_lobe1_09381.tif,mask_lobe1_09381.tif
disp_lobe1_09382.tif,None
disp_lobe1_09383.tif,None
disp_lobe1_09384.tif,None
disp_lobe1_09385.tif,None
disp_lobe1_09386.tif,None
disp_lobe1_09387.tif,None
disp_lobe1_09388.tif,None
disp_lobe1_09389.tif,None
disp_lobe1_09390.tif,None
disp_lobe1_09391.tif,None
disp_lobe1_09392.tif,None
disp_lobe1_09393.tif,None
disp_lobe1_09394.tif,None
disp_lobe1_09395.tif,None
disp_lobe1_09396.tif,None
disp_lobe1_09397.tif,None
disp_lobe1_09398.tif,None
disp_lobe1_09399.tif,None
disp_lobe1_09400.tif,None
disp_lobe1_09401.tif,None
disp_lobe1_09402.tif,None
disp_lobe1_09403.tif,None
disp_lobe1_09404.tif,None
disp_lobe1_09405.tif,None
disp_lobe1_09406.tif,None
disp_lobe1_09407.tif,None
disp_lobe1_09408.tif,None
disp_lobe1_09409.tif,None
disp_lobe1_09410.tif,None
disp_lobe1_09411.tif,None
disp_lobe1_09412.tif,None
disp_lobe1_09413.tif,None
disp_lobe1_09414.tif,None
disp_lobe1_09415.tif,None
disp_lobe1_09416.tif,None
disp_lobe1_09417.tif,None
disp_lobe1_09418.tif,None
disp_lobe1_09419.tif,None
disp_lobe1_09420.tif,None
disp_lobe1_09421.tif,None
disp_lobe1_09422.tif,None
disp_lobe1_09423.tif,None
disp_lobe1_09424.tif,None
disp_lobe1_09425.tif,None
disp_lobe1_09426.tif,None
disp_lobe1_09427.tif,None
disp_lobe1_09428.tif,None
disp_lobe1_09429.tif,None
disp_lobe1_09430.tif,None
disp_lobe1_09431.tif,None
disp_lobe1_09432.tif,None
disp_lobe1_09433.tif,None
disp_lobe1_09434.tif,None
disp_lobe1_09435.tif,None
disp_lobe1_09436.tif,None
disp_lobe1_09437.tif,None
disp_lobe1_09438.tif,None
disp_lobe1_09439.tif,None
disp_lobe1_09440.tif,None
disp_lobe1_09441.tif,None
disp_lobe1_09442.tif,None
disp_lobe1_09443.tif,None
disp_lobe1_09444.tif,None
disp_lobe1_09445.tif,None
disp_lobe1_09446.tif,None
disp_lobe1_09447.tif,None
disp_lobe1_09448.tif,None
disp_lobe1_09449.tif,None
disp_lobe1_09450.tif,None
disp_lobe1_09451.tif,None
disp_lobe1_09452.tif,None
disp_lobe1_09453.tif,None
disp_lobe1_09454.tif,None
disp_lobe1_09455.tif,None
disp_lobe1_09456.tif,None
disp_lobe1_09457.tif,None
disp_lobe1_09458.tif,None
disp_lobe1_09459.tif,None
disp_lobe1_09460.tif,None
disp_lobe1_09461.tif,None
disp_lobe1_09462.tif,None
disp_lobe1_09463.tif,None
disp_lobe1_09464.tif,None
disp_lobe1_09465.tif,None
disp_lobe1_09466.tif,None
disp_lobe1_09467.tif,None
disp_lobe1_09468.tif,None
disp_lobe1_09469.tif,None
disp_lobe1_09470.tif,None
disp_lobe1_09471.tif,None
disp_lobe1_09472.tif,None
disp_lobe1_09473.tif,None
disp_lobe1_09474.tif,None
disp_lobe1_09475.tif,None
disp_lobe1_09476.tif,None
disp_lobe1_09477.tif,None
disp_lobe1_09478.tif,None
disp_lobe1_09479.tif,None
disp_lobe1_09480.tif,None
disp_lobe1_09481.tif,None
disp_lobe1_09482.tif,None
disp_lobe1_09483.tif,None
disp_lobe1_09484.tif,None
disp_lobe1_09485.tif,None
disp_lobe1_09486.tif,None
disp_lobe1_09487.tif,None
disp_lobe1_09488.tif,None
disp_lobe1_09489.tif,None
disp_lobe1_09490.tif,None
disp_lobe1_09491.tif,None
disp_lobe1_09492.tif,None
disp_lobe1_09493.tif,None
disp_lobe1_09494.tif,None
disp_lobe1_09495.tif,None
disp_lobe1_09496.tif,None
disp_lobe1_09497.tif,None
disp_lobe1_09498.tif,None
disp_lobe1_09499.tif,None
disp_lobe1_09500.tif,None
disp_lobe1_09501.tif,None
disp_lobe1_09502.tif,None
disp_lobe1_09503.tif,None
disp_lobe1_09504.tif,None
disp_lobe1_09505.tif,None
disp_lobe1_09506.tif,None
disp_lobe1_09507.tif,None
disp_lobe1_09508.tif,None
disp_lobe1_09509.tif,None
disp_lobe1_09510.tif,None
disp_lobe1_09511.tif,None
disp_lobe1_09512.tif,None
disp_lobe1_09513.tif,None
disp_lobe1_09514.tif,None
disp_lobe1_09515.tif,None
disp_lobe1_09516.tif,None
disp_lobe1_09517.tif,None
disp_lobe1_09518.tif,None
disp_lobe1_09519.tif,None
disp_lobe1_09520.tif,None
disp_lobe1_09521.tif,None
disp_lobe1_09522.tif,None
disp_lobe1_09523.tif,None
disp_lobe1_09524.tif,None
disp_lobe1_09525.tif,None
disp_lobe1_09526.tif,None
disp_lobe1_09527.tif,None
disp_lobe1_09528.tif,None
disp_lobe1_09529.tif,None
disp_lobe1_09530.tif,None
disp_lobe1_09531.tif,None
disp_lobe1_09532.tif,None
disp_lobe1_09533.tif,None
disp_lobe1_09534.tif,None
disp_lobe1_09535.tif,None
disp_lobe1_09536.tif,None
disp_lobe1_09537.tif,None
disp_lobe1_09538.tif,None
disp_lobe1_09539.tif,None
disp_lobe1_09540.tif,None
disp_lobe1_09541.tif,None
disp_lobe1_09542.tif,None
disp_lobe1_09543.tif,None
disp_lobe1_09544.tif,None
disp_lobe1_09545.tif,None
disp_lobe1_09546.tif,None
disp_lobe1_09547.tif,None
disp_lobe1_09548.tif,None
disp_lobe1_09549.tif,None
disp_lobe1_09550.tif,None
disp_lobe1_09551.tif,None
disp_lobe1_09552.tif,None
disp_lobe1_09553.tif,None
disp_lobe1_09554.tif,None
disp_lobe1_09555.tif,None
disp_lobe1_09556.tif,None
disp_lobe1_09557.tif,None
disp_lobe1_09558.tif,None
disp_lobe1_09559.tif,None
disp_lobe1_09560.tif,None
disp_lobe1_09561.tif,None
disp_lobe1_09562.tif,None
disp_lobe1_09563.tif,None
disp_lobe1_09564.tif,None
disp_lobe1_09565.tif,None
disp_lobe1_09566.tif,None
disp_lobe1_09567.tif,None
disp_lobe1_09568.tif,None
disp_lobe1_09569.tif,None
disp_lobe1_09570.tif,None
disp_lobe1_09571.tif,None
disp_lobe1_09572.tif,None
disp_lobe1_09573.tif,None
disp_lobe1_09574.tif,None
disp_lobe1_09575.tif,None
disp_lobe1_09576.tif,None
disp_lobe1_09577.tif,None
disp_lobe1_09578.tif,None
disp_lobe1_09579.tif,None
disp_lobe1_09580.tif,None
disp_lobe1_09581.tif,None
disp_lobe1_09582.tif,None
disp_lobe1_09583.tif,None
disp_lobe1_09584.tif,None
disp_lobe1_09585.tif,None
disp_lobe1_09586.tif,None
disp_lobe1_09587.tif,None
disp_lobe1_09588.tif,None
disp_lobe1_09589.tif,None
disp_lobe1_09590.tif,None
disp_lobe1_09591.tif,None
disp_lobe1_09592.tif,None
disp_lobe1_09593.tif,None
disp_lobe1_09594.tif,None
disp_lobe1_09595.tif,None
disp_lobe1_09596.tif,None
disp_lobe1_09597.tif,None
disp_lobe1_09598.tif,None
disp_lobe1_09599.tif,None
disp_lobe1_09600.tif,None
disp_lobe1_09601.tif,None
disp_lobe1_09602.tif,None
disp_lobe1_09603.tif,None
disp_lobe1_09604.tif,None
disp_lobe1_09605.tif,None
disp_lobe1_09606.tif,None
disp_lobe1_09607.tif,None
disp_lobe1_09608.tif,None
disp_lobe1_09609.tif,None
disp_lobe1_09610.tif,None
disp_lobe1_09611.tif,None
disp_lobe1_09612.tif,None
disp_lobe1_09613.tif,None
disp_lobe1_09614.tif,None
disp_lobe1_09615.tif,None
disp_lobe1_09616.tif,None
disp_lobe1_09617.tif,None
disp_lobe1_09618.tif,None
disp_lobe1_09619.tif,None
disp_lobe1_09620.tif,None
disp_lobe1_09621.tif,None
disp_lobe1_09622.tif,None
disp_lobe1_09623.tif,None
disp_lobe1_09624.tif,None
disp_lobe1_09625.tif,None
disp_lobe1_09626.tif,None
disp_lobe1_09627.tif,None
disp_lobe1_09628.tif,None
disp_lobe1_09629.tif,None
disp_lobe1_09630.tif,None
disp_lobe1_09631.tif,None
disp_lobe1_09632.tif,None
disp_lobe1_09633.tif,None
disp_lobe1_09634.tif,None
disp_lobe1_09635.tif,None
disp_lobe1_09636.tif,None
disp_lobe1_09637.tif,None
disp_lobe1_09638.tif,None
disp_lobe1_09639.tif,None
disp_lobe1_09640.tif,None
disp_lobe1_09641.tif,None
disp_lobe1_09642.tif,None
disp_lobe1_09643.tif,None
disp_lobe1_09644.tif,None
disp_lobe1_09645.tif,None
disp_lobe1_09646.tif,None
disp_lobe1_09647.tif,None
disp_lobe1_09648.tif,None
disp_lobe1_09649.tif,None
disp_lobe1_09650.tif,None
disp_lobe1_09651.tif,None
disp_lobe1_09652.tif,None
disp_lobe1_09653.tif,None
disp_lobe1_09654.tif,None
disp_lobe1_09655.tif,None
disp_lobe1_09656.tif,None
disp_lobe1_09657.tif,None
disp_lobe1_09658.tif,None
disp_lobe1_09659.tif,None
disp_lobe1_09660.tif,None
disp_lobe1_09661.tif,None
disp_lobe1_09662.tif,None
disp_lobe1_09663.tif,None
disp_lobe1_09664.tif,None
disp_lobe1_09665.tif,None
disp_lobe1_09666.tif,None
disp_lobe1_09667.tif,None
disp_lobe1_09668.tif,None
disp_lobe1_09669.tif,None
disp_lobe1_09670.tif,None
disp_lobe1_09671.tif,None
disp_lobe1_09672.tif,None
disp_lobe1_09673.tif,None
disp_lobe1_09674.tif,None
disp_lobe1_09675.tif,None
disp_lobe1_09676.tif,None
disp_lobe1_09677.tif,None
disp_lobe1_09678.tif,None
disp_lobe1_09679.tif,None
disp_lobe1_09680.tif,None
disp_lobe1_09681.tif,None
disp_lobe1_09682.tif,None
disp_lobe1_09683.tif,None
disp_lobe1_09684.tif,None
disp_lobe1_09685.tif,None
disp_lobe1_09686.tif,None
disp_lobe1_09687.tif,None
disp_lobe1_09688.tif,None
disp_lobe1_09689.tif,None
disp_lobe1_09690.tif,None
disp_lobe1_09691.tif,None
disp_lobe1_09692.tif,None
disp_lobe1_09693.tif,None
disp_lobe1_09694.tif,None
disp_lobe1_09695.tif,None
disp_lobe1_09696.tif,None
disp_lobe1_09697.tif,None
disp_lobe1_09698.tif,None
disp_lobe1_09699.tif,None
disp_lobe1_09700.tif,None
disp_lobe1_09701.tif,None
disp_lobe1_09702.tif,None
disp_lobe1_09703.tif,None
disp_lobe1_09704.tif,None
disp_lobe1_09705.tif,None
disp_lobe1_09706.tif,None
disp_lobe1_09707.tif,None
disp_lobe1_09708.tif,None
disp_lobe1_09709.tif,None
disp_lobe1_09710.tif,None
disp_lobe1_09711.tif,None
disp_lobe1_09712.tif,None
disp_lobe1_09713.tif,None
disp_lobe1_09714.tif,None
disp_lobe1_09715.tif,None
disp_lobe1_09716.tif,None
disp_lobe1_09717.tif,None
disp_lobe1_09718.tif,None
disp_lobe1_09719.tif,None
disp_lobe1_09720.tif,None
disp_lobe1_09721.tif,None
disp_lobe1_09722.tif,None
disp_lobe1_09723.tif,None
disp_lobe1_09724.tif,None
disp_lobe1_09725.tif,None
disp_lobe1_09726.tif,None
disp_lobe1_09727.tif,None
disp_lobe1_09728.tif,None
disp_lobe1_09729.tif,None
disp_lobe1_09730.tif,None
disp_lobe1_09731.tif,None
disp_lobe1_09732.tif,None
disp_lobe1_09733.tif,None
disp_lobe1_09734.tif,None
disp_lobe1_09735.tif,None
disp_lobe1_09736.tif,None
disp_lobe1_09737.tif,None
disp_lobe1_09738.tif,None
disp_lobe1_09739.tif,None
disp_lobe1_09740.tif,None
disp_lobe1_09741.tif,None
disp_lobe1_09742.tif,None
disp_lobe1_09743.tif,None
disp_lobe1_09744.tif,None
disp_lobe1_09745.tif,None
disp_lobe1_09746.tif,None
disp_lobe1_09747.tif,None
disp_lobe1_09748.tif,None
disp_lobe1_09749.tif,None
disp_lobe1_09750.tif,None
disp_lobe1_09751.tif,None
disp_lobe1_09752.tif,None
disp_lobe1_09753.tif,None
disp_lobe1_09754.tif,None
disp_lobe1_09755.tif,None
disp_lobe1_09756.tif,None
disp_lobe1_09757.tif,None
disp_lobe1_09758.tif,None
disp_lobe1_09759.tif,None
disp_lobe1_09760.tif,None
disp_lobe1_09761.tif,None
disp_lobe1_09762.tif,None
disp_lobe1_09763.tif,None
disp_lobe1_09764.tif,None
disp_lobe1_09765.tif,None
disp_lobe1_09766.tif,None
disp_lobe1_09767.tif,None
disp_lobe1_09768.tif,None
disp_lobe1_09769.tif,None
disp_lobe1_09770.tif,None
disp_lobe1_09771.tif,None
disp_lobe1_09772.tif,None
disp_lobe1_09773.tif,None
disp_lobe1_09774.tif,None
disp_lobe1_09775.tif,None
disp_lobe1_09776.tif,None
disp_lobe1_09777.tif,None
disp_lobe1_09778.tif,None
disp_lobe1_09779.tif,None
disp_lobe1_09780.tif,None
disp_lobe1_09781.tif,None
disp_lobe1_09782.tif,None
disp_lobe1_09783.tif,None
disp_lobe1_09784.tif,None
disp_lobe1_09785.tif,None
disp_lobe1_09786.tif,None
disp_lobe1_09787.tif,None
disp_lobe1_09788.tif,None
disp_lobe1_09789.tif,None
disp_lobe1_09790.tif,None
disp_lobe1_09791.tif,None
disp_lobe1_09792.tif,None
disp_lobe1_09793.tif,None
disp_lobe1_09794.tif,None
disp_lobe1_09795.tif,None
disp_lobe1_09796.tif,None
disp_lobe1_09797.tif,None
disp_lobe1_09798.tif,None
disp_lobe1_09799.tif,None
disp_lobe1_09800.tif,None
disp_lobe1_09801.tif,None
disp_lobe1_09802.tif,None
disp_lobe1_09803.tif,None
disp_lobe1_09804.tif,None
disp_lobe1_09805.tif,None
disp_lobe1_09806.tif,None
disp_lobe1_09807.tif,None
disp_lobe1_09808.tif,None
disp_lobe1_09809.tif,None
disp_lobe1_09810.tif,None
disp_lobe1_09811.tif,None
disp_lobe1_09812.tif,None
disp_lobe1_09813.tif,None
disp_lobe1_09814.tif,None
disp_lobe1_09815.tif,None
disp_lobe1_09816.tif,None
disp_lobe1_09817.tif,None
disp_lobe1_09818.tif,None
disp_lobe1_09819.tif,None
disp_lobe1_09820.tif,None
disp_lobe1_09821.tif,None
disp_lobe1_09822.tif,None
disp_lobe1_09823.tif,None
disp_lobe1_09824.tif,None
disp_lobe1_09825.tif,None
disp_lobe1_09826.tif,None
disp_lobe1_09827.tif,None
disp_lobe1_09828.tif,None
disp_lobe1_09829.tif,None
disp_lobe1_09830.tif,None
disp_lobe1_09831.tif,None
disp_lobe1_09832.tif,None
disp_lobe1_09833.tif,None
disp_lobe1_09834.tif,None
disp_lobe1_09835.tif,None
disp_lobe1_09836.tif,None
disp_lobe1_09837.tif,None
disp_lobe1_09838.tif,None
disp_lobe1_09839.tif,None
disp_lobe1_09840.tif,None
disp_lobe1_09841.tif,None
disp_lobe1_09842.tif,None
disp_lobe1_09843.tif,None
disp_lobe1_09844.tif,None
disp_lobe1_09845.tif,None
disp_lobe1_09846.tif,None
disp_lobe1_09847.tif,None
disp_lobe1_09848.tif,None
disp_lobe1_09849.tif,None
disp_lobe1_09850.tif,None
disp_lobe1_09851.tif,None
disp_lobe1_09852.tif,None
disp_lobe1_09853.tif,None
disp_lobe1_09854.tif,None
disp_lobe1_09855.tif,None
disp_lobe1_09856.tif,None
disp_lobe1_09857.tif,None
disp_lobe1_09858.tif,None
disp_lobe1_09859.tif,None
disp_lobe1_09860.tif,None
disp_lobe1_09861.tif,None
disp_lobe1_09862.tif,None
disp_lobe1_09863.tif,None
disp_lobe1_09864.tif,None
disp_lobe1_09865.tif,None
disp_lobe1_09866.tif,None
disp_lobe1_09867.tif,None
disp_lobe1_09868.tif,None
disp_lobe1_09869.tif,None
disp_lobe1_09870.tif,None
disp_lobe1_09871.tif,None
disp_lobe1_09872.tif,None
disp_lobe1_09873.tif,None
disp_lobe1_09874.tif,None
disp_lobe1_09875.tif,None
disp_lobe1_09876.tif,None
disp_lobe1_09877.tif,None
disp_lobe1_09878.tif,None
disp_lobe1_09879.tif,None
disp_lobe1_09880.tif,None
disp_lobe1_09881.tif,None
disp_lobe1_09882.tif,None
disp_lobe1_09883.tif,None
disp_lobe1_09884.tif,None
disp_lobe1_09885.tif,None
disp_lobe1_09886.tif,None
disp_lobe1_09887.tif,None
disp_lobe1_09888.tif,None
disp_lobe1_09889.tif,None
disp_lobe1_09890.tif,None
disp_lobe1_09891.tif,None
disp_lobe1_09892.tif,None
disp_lobe1_09893.tif,None
disp_lobe1_09894.tif,None
disp_lobe1_09895.tif,None
disp_lobe1_09896.tif,None
disp_lobe1_09897.tif,None
disp_lobe1_09898.tif,None
disp_lobe1_09899.tif,None
disp_lobe1_09900.tif,None
disp_lobe1_09901.tif,None
disp_lobe1_09902.tif,None
disp_lobe1_09903.tif,None
disp_lobe1_09904.tif,None
disp_lobe1_09905.tif,None
disp_lobe1_09906.tif,None
disp_lobe1_09907.tif,None
disp_lobe1_09908.tif,None
disp_lobe1_09909.tif,None
disp_lobe1_09910.tif,None
disp_lobe1_09911.tif,None
disp_lobe1_09912.tif,None
disp_lobe1_09913.tif,None
disp_lobe1_09914.tif,None
disp_lobe1_09915.tif,None
disp_lobe1_09916.tif,None
disp_lobe1_09917.tif,None
disp_lobe1_09918.tif,None
disp_lobe1_09919.tif,None
disp_lobe1_09920.tif,None
disp_lobe1_09921.tif,None
disp_lobe1_09922.tif,None
disp_lobe1_09923.tif,None
disp_lobe1_09924.tif,None
disp_lobe1_09925.tif,None
disp_lobe1_09926.tif,None
disp_lobe1_09927.tif,None
disp_lobe1_09928.tif,None
disp_lobe1_09929.tif,None
disp_lobe1_09930.tif,None
disp_lobe1_09931.tif,None
disp_lobe1_09932.tif,None
disp_lobe1_09933.tif,None
disp_lobe1_09934.tif,None
disp_lobe1_09935.tif,None
disp_lobe1_09936.tif,None
disp_lobe1_09937.tif,None
disp_lobe1_09938.tif,None
disp_lobe1_09939.tif,None
disp_lobe1_09940.tif,None
disp_lobe1_09941.tif,None
disp_lobe1_09942.tif,None
disp_lobe1_09943.tif,None
disp_lobe1_09944.tif,None
disp_lobe1_09945.tif,None
disp_lobe1_09946.tif,None
disp_lobe1_09947.tif,None
disp_lobe1_09948.tif,None
disp_lobe1_09949.tif,None
disp_lobe1_09950.tif,None
disp_lobe1_09951.tif,None
disp_lobe1_09952.tif,None
disp_lobe1_09953.tif,None
disp_lobe1_09954.tif,None
disp_lobe1_09955.tif,None
disp_lobe1_09956.tif,None
disp_lobe1_09957.tif,None
disp_lobe1_09958.tif,None
disp_lobe1_09959.tif,None
disp_lobe1_09960.tif,None
disp_lobe1_09961.tif,None
disp_lobe1_09962.tif,None
disp_lobe1_09963.tif,None
disp_lobe1_09964.tif,None
disp_lobe1_09965.tif,None
disp_lobe1_09966.tif,None
disp_lobe1_09967.tif,None
disp_lobe1_09968.tif,None
disp_lobe1_09969.tif,None
disp_lobe1_09970.tif,None
disp_lobe1_09971.tif,None
disp_lobe1_09972.tif,None
disp_lobe1_09973.tif,None
disp_lobe1_09974.tif,None
disp_lobe1_09975.tif,None
disp_lobe1_09976.tif,None
disp_lobe1_09977.tif,None
disp_lobe1_09978.tif,None
disp_lobe1_09979.tif,None
disp_lobe1_09980.tif,None
disp_lobe1_09981.tif,None
disp_lobe1_09982.tif,None
disp_lobe1_09983.tif,None
disp_lobe1_09984.tif,None
disp_lobe1_09985.tif,None
disp_lobe1_09986.tif,None
disp_lobe1_09987.tif,None
disp_lobe1_09988.tif,None
disp_lobe1_09989.tif,None
disp_lobe1_09990.tif,None
disp_lobe1_09991.tif,None
disp_lobe1_09992.tif,None
disp_lobe1_09993.tif,None
disp_lobe1_09994.tif,None
disp_lobe1_09995.tif,None
disp_lobe1_09996.tif,None
disp_lobe1_09997.tif,None
disp_lobe1_09998.tif,None
disp_lobe1_09999.tif,None
disp_lobe2_00000.tif,None
disp_lobe2_00001.tif,None
disp_lobe2_00002.tif,None
disp_lobe2_00003.tif,None
disp_lobe2_00004.tif,None
disp_lobe2_00005.tif,None
disp_lobe2_00006.tif,None
disp_lobe2_00007.tif,None
disp_lobe2_00008.tif,None
disp_lobe2_00009.tif,None
disp_lobe2_00010.tif,None
disp_lobe2_00011.tif,None
disp_lobe2_00012.tif,None
disp_lobe2_00013.tif,None
disp_lobe2_00014.tif,None
disp_lobe2_00015.tif,None
disp_lobe2_00016.tif,None
disp_lobe2_00017.tif,None
disp_lobe2_00018.tif,None
disp_lobe2_00019.tif,None
disp_lobe2_00020.tif,None
disp_lobe2_00021.tif,None
disp_lobe2_00022.tif,None
disp_lobe2_00023.tif,None
disp_lobe2_00024.tif,None
disp_lobe2_00025.tif,None
disp_lobe2_00026.tif,None
disp_lobe2_00027.tif,None
disp_lobe2_00028.tif,None
disp_lobe2_00029.tif,None
disp_lobe2_00030.tif,None
disp_lobe2_00031.tif,None
disp_lobe2_00032.tif,None
disp_lobe2_00033.tif,None
disp_lobe2_00034.tif,None
disp_lobe2_00035.tif,None
disp_lobe2_00036.tif,None
disp_lobe2_00037.tif,None
disp_lobe2_00038.tif,None
disp_lobe2_00039.tif,None
disp_lobe2_00040.tif,None
disp_lobe2_00041.tif,None
disp_lobe2_00042.tif,None
disp_lobe2_00043.tif,None
disp_lobe2_00044.tif,None
disp_lobe2_00045.tif,None
disp_lobe2_00046.tif,mask_lobe2_00046.tif
disp_lobe2_00047.tif,None
disp_lobe2_00048.tif,None
disp_lobe2_00049.tif,None
disp_lobe2_00050.tif,None
disp_lobe2_00051.tif,None
disp_lobe2_00052.tif,None
disp_lobe2_00053.tif,None
disp_lobe2_00054.tif,None
disp_lobe2_00055.tif,None
disp_lobe2_00056.tif,None
disp_lobe2_00057.tif,None
disp_lobe2_00058.tif,None
disp_lobe2_00059.tif,None
disp_lobe2_00060.tif,None
disp_lobe2_00061.tif,None
disp_lobe2_00062.tif,None
disp_lobe2_00063.tif,None
disp_lobe2_00064.tif,None
disp_lobe2_00065.tif,None
disp_lobe2_00066.tif,None
disp_lobe2_00067.tif,None
disp_lobe2_00068.tif,None
disp_lobe2_00069.tif,None
disp_lobe2_00070.tif,None
disp_lobe2_00071.tif,None
disp_lobe2_00072.tif,None
disp_lobe2_00073.tif,None
disp_lobe2_00074.tif,None
disp_lobe2_00075.tif,None
disp_lobe2_00076.tif,None
disp_lobe2_00077.tif,None
disp_lobe2_00078.tif,None
disp_lobe2_00079.tif,None
disp_lobe2_00080.tif,None
disp_lobe2_00081.tif,None
disp_lobe2_00082.tif,None
disp_lobe2_00083.tif,None
disp_lobe2_00084.tif,None
disp_lobe2_00085.tif,None
disp_lobe2_00086.tif,None
disp_lobe2_00087.tif,None
disp_lobe2_00088.tif,None
disp_lobe2_00089.tif,None
disp_lobe2_00090.tif,None
disp_lobe2_00091.tif,None
disp_lobe2_00092.tif,None
disp_lobe2_00093.tif,None
disp_lobe2_00094.tif,None
disp_lobe2_00095.tif,None
disp_lobe2_00096.tif,None
disp_lobe2_00097.tif,None
disp_lobe2_00098.tif,None
disp_lobe2_00099.tif,None
disp_lobe2_00100.tif,None
disp_lobe2_00101.tif,None
disp_lobe2_00102.tif,None
disp_lobe2_00103.tif,None
disp_lobe2_00104.tif,None
disp_lobe2_00105.tif,None
disp_lobe2_00106.tif,None
disp_lobe2_00107.tif,None
disp_lobe2_00108.tif,None
disp_lobe2_00109.tif,None
disp_lobe2_00110.tif,None
disp_lobe2_00111.tif,None
disp_lobe2_00112.tif,None
disp_lobe2_00113.tif,None
disp_lobe2_00114.tif,None
disp_lobe2_00115.tif,None
disp_lobe2_00116.tif,None
disp_lobe2_00117.tif,None
disp_lobe2_00118.tif,mask_lobe2_00118.tif
disp_lobe2_00119.tif,None
disp_lobe2_00120.tif,None
disp_lobe2_00121.tif,None
disp_lobe2_00122.tif,None
disp_lobe2_00123.tif,None
disp_lobe2_00124.tif,None
disp_lobe2_00125.tif,None
disp_lobe2_00126.tif,None
disp_lobe2_00127.tif,None
disp_lobe2_00128.tif,None
disp_lobe2_00129.tif,None
disp_lobe2_00130.tif,None
disp_lobe2_00131.tif,None
disp_lobe2_00132.tif,None
disp_lobe2_00133.tif,None
disp_lobe2_00134.tif,None
disp_lobe2_00135.tif,None
disp_lobe2_00136.tif,None
disp_lobe2_00137.tif,None
disp_lobe2_00138.tif,None
disp_lobe2_00139.tif,None
disp_lobe2_00140.tif,None
disp_lobe2_00141.tif,None
disp_lobe2_00142.tif,None
disp_lobe2_00143.tif,None
disp_lobe2_00144.tif,None
disp_lobe2_00145.tif,None
disp_lobe2_00146.tif,None
disp_lobe2_00147.tif,None
disp_lobe2_00148.tif,None
disp_lobe2_00149.tif,None
disp_lobe2_00150.tif,None
disp_lobe2_00151.tif,None
disp_lobe2_00152.tif,mask_lobe2_00152.tif
disp_lobe2_00153.tif,None
disp_lobe2_00154.tif,None
disp_lobe2_00155.tif,None
disp_lobe2_00156.tif,None
disp_lobe2_00157.tif,None
disp_lobe2_00158.tif,None
disp_lobe2_00159.tif,None
disp_lobe2_00160.tif,None
disp_lobe2_00161.tif,None
disp_lobe2_00162.tif,None
disp_lobe2_00163.tif,None
disp_lobe2_00164.tif,None
disp_lobe2_00165.tif,None
disp_lobe2_00166.tif,None
disp_lobe2_00167.tif,None
disp_lobe2_00168.tif,None
disp_lobe2_00169.tif,None
disp_lobe2_00170.tif,None
disp_lobe2_00171.tif,None
disp_lobe2_00172.tif,None
disp_lobe2_00173.tif,None
disp_lobe2_00174.tif,None
disp_lobe2_00175.tif,None
disp_lobe2_00176.tif,None
disp_lobe2_00177.tif,None
disp_lobe2_00178.tif,None
disp_lobe2_00179.tif,None
disp_lobe2_00180.tif,None
disp_lobe2_00181.tif,None
disp_lobe2_00182.tif,None
disp_lobe2_00183.tif,None
disp_lobe2_00184.tif,None
disp_lobe2_00185.tif,None
disp_lobe2_00186.tif,None
disp_lobe2_00187.tif,None
disp_lobe2_00188.tif,None
disp_lobe2_00189.tif,None
disp_lobe2_00190.tif,None
